client_ip,host,user_agent,request_count,first_seen_utc,last_seen_utc,high_signal_count,likely_false_positive_count,manual_review_count,distinct_methods,source_identity_boundary
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:100.0) Gecko/20100101 Firefox/100.0,1,2025-08-16T10:33:31+00:00,2025-08-16T10:33:31+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:103.0) Gecko/20100101 Firefox/103.0,1,2025-08-16T11:34:54+00:00,2025-08-16T11:34:54+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:107.0) Gecko/20100101 Firefox/107.0,1,2025-08-16T09:31:48+00:00,2025-08-16T09:31:48+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:108.0) Gecko/20100101 Firefox/108.0,1,2025-08-17T01:08:40+00:00,2025-08-17T01:08:40+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,1,2025-08-17T00:32:36+00:00,2025-08-17T00:32:36+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:95.0) Gecko/20100101 Firefox/95.0,1,2025-08-16T13:02:27+00:00,2025-08-16T13:02:27+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:96.0) Gecko/20100101 Firefox/96.0,1,2025-08-16T22:56:12+00:00,2025-08-16T22:56:12+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:97.0) Gecko/20100101 Firefox/97.0,1,2025-08-16T09:51:20+00:00,2025-08-16T09:51:20+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:99.0) Gecko/20100101 Firefox/99.0,1,2025-08-16T11:44:10+00:00,2025-08-16T11:44:10+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 10.0; rv:102.0) Gecko/20100101 Firefox/102.0,1,2025-08-16T12:37:28+00:00,2025-08-16T12:37:28+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/107.0 Safari/537.36",1,2025-08-16T11:19:37+00:00,2025-08-16T11:19:37+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/114.0 Safari/537.36",1,2025-08-16T12:23:47+00:00,2025-08-16T12:23:47+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/116.0 Safari/537.36",1,2025-08-16T12:09:16+00:00,2025-08-16T12:09:16+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0,1,2025-08-17T02:04:03+00:00,2025-08-17T02:04:03+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",1,2025-08-16T11:20:24+00:00,2025-08-16T11:20:24+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1,2025-08-16T23:32:48+00:00,2025-08-16T23:32:48+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",1,2025-08-17T00:53:21+00:00,2025-08-17T00:53:21+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,2025-08-17T00:58:08+00:00,2025-08-17T00:58:08+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",1,2025-08-16T14:49:00+00:00,2025-08-16T14:49:00+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux i686; rv:124.0) Gecko/20100101 Firefox/124.0,1,2025-08-16T23:38:23+00:00,2025-08-16T23:38:23+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux i686; rv:127.0) Gecko/20100101 Firefox/127.0,1,2025-08-17T00:36:48+00:00,2025-08-17T00:36:48+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36",1,2025-08-16T20:46:44+00:00,2025-08-16T20:46:44+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",1,2025-08-16T20:02:31+00:00,2025-08-16T20:02:31+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",1,2025-08-17T02:00:05+00:00,2025-08-17T02:00:05+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",1,2025-08-16T12:25:14+00:00,2025-08-16T12:25:14+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1,2025-08-16T11:44:20+00:00,2025-08-16T11:44:20+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",1,2025-08-17T00:46:21+00:00,2025-08-17T00:46:21+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",1,2025-08-16T13:56:56+00:00,2025-08-16T13:56:56+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux x86_64; rv:124.0) Gecko/20100101 Firefox/124.0,1,2025-08-16T12:13:32+00:00,2025-08-16T12:13:32+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux x86_64; rv:132.0) Gecko/20100101 Firefox/132.0,1,2025-08-16T12:09:17+00:00,2025-08-16T12:09:17+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux x86_64; rv:137.0) Gecko/20100101 Firefox/137.0,1,2025-08-16T12:03:45+00:00,2025-08-16T12:03:45+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0,1,2025-08-16T21:19:45+00:00,2025-08-16T21:19:45+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (X11; U; Linux x86_64; rv:100.0esr) Gecko/20012409 Firefox/100.0esr,1,2025-08-16T19:22:53+00:00,2025-08-16T19:22:53+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,2025-08-16T14:05:59+00:00,2025-08-16T14:05:59+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36",1,2025-08-16T12:10:52+00:00,2025-08-16T12:10:52+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1,2025-08-16T19:43:20+00:00,2025-08-16T19:43:20+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux i686; rv:126.0) Gecko/20100101 Firefox/126.0,1,2025-08-16T15:56:57+00:00,2025-08-16T15:56:57+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",1,2025-08-17T01:07:54+00:00,2025-08-17T01:07:54+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,"Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",1,2025-08-16T22:30:22+00:00,2025-08-16T22:30:22+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:120.0) Gecko/20100101 Firefox/120.0,1,2025-08-16T19:52:55+00:00,2025-08-16T19:52:55+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,1,2025-08-16T13:07:15+00:00,2025-08-16T13:07:15+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:127.0) Gecko/20100101 Firefox/127.0,1,2025-08-16T19:35:31+00:00,2025-08-16T19:35:31+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.86.166.134,da929f8.hu,Mozilla/5.0 (ZZ; Linux x86_64; rv:135.0) Gecko/20100101 Firefox/135.0,1,2025-08-16T09:31:48+00:00,2025-08-16T09:31:48+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.88.88.79,d4ef73d.com,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),1,2025-08-04T10:04:23+00:00,2025-08-04T10:04:23+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.89.30.125,d594ce5.hu,,1,2025-08-10T22:24:33+00:00,2025-08-10T22:24:33+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.91.37.23,d00e709.com,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",1,2025-08-24T01:06:34+00:00,2025-08-24T01:06:34+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.94.6.160,db3b13b.hu,,1,2025-07-30T03:10:02+00:00,2025-07-30T03:10:02+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.99.1.131,d594ce5.hu,,1,2025-08-11T11:10:52+00:00,2025-08-11T11:10:52+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.99.216.149,d594ce5.hu,Mozilla/5.0 (X11; Linux x86_64; rv:103.0) Gecko/20100101 Firefox/103.0,1,2025-08-15T22:53:14+00:00,2025-08-15T22:53:14+00:00,1,0,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d00e709.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,2025-08-13T21:57:04+00:00,2025-08-13T21:57:04+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d00e709.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:120.0) Gecko/20100101 Firefox/120.0,1,2025-08-13T21:55:58+00:00,2025-08-13T21:55:58+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d756342.es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,2025-08-14T13:30:24+00:00,2025-08-14T13:30:24+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d756342.es,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",1,2025-08-14T13:31:26+00:00,2025-08-14T13:31:26+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d7677a9.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,2025-08-13T11:25:50+00:00,2025-08-13T11:25:50+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d7677a9.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",1,2025-08-19T19:46:53+00:00,2025-08-19T19:46:53+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d7677a9.hu,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",1,2025-08-13T11:27:03+00:00,2025-08-13T11:27:03+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d955440.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",1,2025-08-13T10:50:31+00:00,2025-08-13T10:50:31+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,d955440.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,2025-08-13T10:52:20+00:00,2025-08-13T10:52:20+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,da929f8.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",1,2025-08-12T23:20:30+00:00,2025-08-12T23:20:30+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,da929f8.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36",1,2025-08-12T23:20:55+00:00,2025-08-12T23:20:55+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,df7754e.hu,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,1,2025-08-15T08:31:30+00:00,2025-08-15T08:31:30+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.100.206.137,df7754e.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",1,2025-08-15T08:31:48+00:00,2025-08-15T08:31:48+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.101.142.165,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T13:45:12+00:00,2025-08-25T13:45:12+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.101.150.179,d7677a9.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/11.1.1 Safari/605.1.15",1,2025-08-22T08:11:25+00:00,2025-08-22T08:11:25+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.101.150.179,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T13:45:22+00:00,2025-08-25T13:45:22+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.101.82.98,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T01:04:01+00:00,2025-08-25T01:04:01+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.102.156.204,dd792cd.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4",1,2025-08-01T14:40:10+00:00,2025-08-01T14:40:10+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.103.159.184,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36 Edge/15.15063",1,2025-08-19T08:29:31+00:00,2025-08-19T08:29:31+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.103.176.161,d558bde.hu,"Mozilla/5.0 (Windows NT 11.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",1,2025-07-27T04:36:08+00:00,2025-07-27T04:36:08+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.103.176.161,d558bde.hu,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",1,2025-07-27T04:36:16+00:00,2025-07-27T04:36:16+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.107.127.196,dce1df5.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",1,2025-08-02T03:18:07+00:00,2025-08-02T03:18:07+00:00,0,1,0,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.108.116.220,d594ce5.hu,Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9b4pre) Gecko/2008021714 Firefox/3.0b4pre (Swiftfox),1,2025-08-17T21:01:28+00:00,2025-08-17T21:01:28+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.108.164.221,d955440.hu,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7; rv:128.0) Gecko/20100101 Firefox/128.0,1,2025-07-30T03:25:36+00:00,2025-07-30T03:25:36+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.108.164.221,d955440.hu,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.3.1 Safari/605.1.15",1,2025-07-30T03:25:37+00:00,2025-07-30T03:25:37+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.108.49.141,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T12:10:21+00:00,2025-08-25T12:10:21+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.111.232.83,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T08:10:02+00:00,2025-08-25T08:10:02+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.111.14,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T09:50:30+00:00,2025-08-25T09:50:30+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.112.32.44,dd792cd.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,2025-08-25T11:41:53+00:00,2025-08-25T11:41:53+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.114.162.251,d594ce5.hu,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.5735.199 Safari/537.36 Edg/114.0.1823.67",1,2025-07-30T03:41:10+00:00,2025-07-30T03:41:10+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
100.114.178.118,d7677a9.hu,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",1,2025-08-14T17:46:09+00:00,2025-08-14T17:46:09+00:00,0,0,1,1,Anonymised dataset value; X-Forwarded-For is not trusted without proxy-chain evidence
